industry_code	industry_text	display_level	selectable	sort_sequence
5311XX	Lessors of real estate	5	T	1442	
5312XX	Offices of real estate agents and brokers	5	T	1447	
53131X	Real estate property managers	6	T	1450	
53132X	Offices of real estate appraisers	6	T	1453	
53139X	Other activities related to real estate	6	T	1454	
5313XX	Activities related to real estate	5	T	1449	
531XXX	Real estate	4	T	1441	
53211X	Passenger car rental and leasing	6	T	1457	
53212X	Truck trailer and rv rental and leasing	6	T	1460	
5321XX	Automotive equipment rental and leasing	5	T	1456	
53221X	Consumer electronics and appliances rental	6	T	1462	
53222X	Formal wear and costume rental	6	T	1463	
53229X	Other consumer goods rental	6	T	1465	
5322XX	Consumer goods rental	5	T	1461	
5323XX	General rental centers	5	T	1469	
53241X	Heavy machinery rental and leasing	6	T	1472	
53249X	Other machinery rental and leasing	6	T	1476	
5324XX	Machinery and equipment rental and leasing	5	T	1471	
532XXX	Rental and leasing services	4	T	1455	
533XXX	Lessors of nonfinancial intangible assets	4	T	1477	
5411XX	Legal services	5	T	1483	
541211	Offices of certified public accountants	7	T	1491	
541214	Payroll services	7	T	1493	
541219	Other accounting services	7	T	1494	
54121X	Accounting and bookkeeping services	6	T	1490	
5412XX	Accounting and bookkeeping services	5	T	1489	
54131X	Architectural services	6	T	1496	
54132X	Landscape architectural services	6	T	1497	
54133X	Engineering services	6	T	1498	
54137X	Other surveying and mapping services	6	T	1502	
54138X	Testing laboratories	6	T	1503	
5413XX	Architectural and engineering services	5	T	1495	
5414XX	Specialized design services	5	T	1504	
541511	Custom computer programming services	7	T	1511	
541512	Computer systems design services	7	T	1512	
541513	Computer facilities management services	7	T	1513	
541519	Other computer related services	7	T	1514	
54151X	Computer systems design and related services	6	T	1510	
5415XX	Computer systems design and related services	5	T	1509	
54161X	Management consulting services	6	T	1516	
54162X	Environmental consulting services	6	T	1522	
54169X	Other technical consulting services	6	T	1523	
5416XX	Management and technical consulting services	5	T	1515	
5417XX	Scientific research and development services	5	T	1524	
5418XX	Advertising pr and related services	5	T	1529	
54191X	Marketing research and public opinion polling	6	T	1539	
54192X	Photographic services	6	T	1540	
54194X	Veterinary services	6	T	1544	
54199X	All other professional and technical services	6	T	1545	
5419XX	Other professional and technical services	5	T	1538	
541XXX	Professional and technical services	4	T	1482	
551114	Managing offices	7	T	1552	
55111X	Management of companies and enterprises	6	T	1549	
5511XX	Management of companies and enterprises	5	T	1548	
551XXX	Management of companies and enterprises	4	T	1547	
5611XX	Office administrative services	5	T	1555	
5612XX	Facilities support services	5	T	1557	
56131X	Employment placement and executive search	6	T	1560	
56132X	Temporary help services	6	T	1563	
56133X	Professional employer organizations	6	T	1564	
5613XX	Employment services	5	T	1559	
56141X	Document preparation services	6	T	1566	
56142X	Telephone call centers	6	T	1567	
56143X	Business service centers	6	T	1570	
56144X	Collection agencies	6	T	1573	
56145X	Credit bureaus	6	T	1574	
56149X	Other business support services	6	T	1575	
5614XX	Business support services	5	T	1565	
56151X	Travel agencies	6	T	1580	
56152X	Tour operators	6	T	1581	
56159X	Other travel arrangement services	6	T	1582	
5615XX	Travel arrangement and reservation services	5	T	1579	
561611	Investigation services	7	T	1587	
561612	Security guards and patrol services	7	T	1588	
561613	Armored car services	7	T	1589	
56161X	Security and armored car services	6	T	1586	
56162X	Security systems services	6	T	1590	
5616XX	Investigation and security services	5	T	1585	
56171X	Exterminating and pest control services	6	T	1594	
56172X	Janitorial services	6	T	1595	
56173X	Landscaping services	6	T	1596	
56174X	Carpet and upholstery cleaning services	6	T	1597	
56179X	Other services to buildings and dwellings	6	T	1598	
5617XX	Services to buildings and dwellings	5	T	1593	
5619XX	Other support services	5	T	1599	
561XXX	Administrative and support services	4	T	1554	
562111	Solid waste collection	7	T	1606	
562112	Hazardous waste collection	7	T	1607	
562119	Other waste collection	7	T	1608	
56211X	Waste collection	6	T	1605	
5621XX	Waste collection	5	T	1604	
562211	Hazardous waste treatment and disposal	7	T	1611	
562212	Solid waste landfill	7	T	1612	
562213	Solid waste combustors and incinerators	7	T	1613	
562219	Other nonhazardous waste disposal	7	T	1614	
56221X	Waste treatment and disposal	6	T	1610	
5622XX	Waste treatment and disposal	5	T	1609	
56291X	Remediation services	6	T	1616	
56292X	Materials recovery facilities	6	T	1617	
56299X	All other waste management services	6	T	1618	
5629XX	Remediation and other waste services	5	T	1615	
562XXX	Waste management and remediation services	4	T	1603	
6111XX	Elementary and secondary schools	5	T	1624	
6112XX	Junior colleges	5	T	1626	
6113XX	Colleges and universities	5	T	1628	
61141X	Business and secretarial schools	6	T	1631	
61143X	Management training	6	T	1633	
6114XX	Business computer and management training	5	T	1630	
6115XX	Technical and trade schools	5	T	1634	
61161X	Fine arts schools	6	T	1641	
61162X	Sports and recreation instruction	6	T	1642	
61169X	All other schools and instruction	6	T	1644	
6116XX	Other schools and instruction	5	T	1640	
6117XX	Educational support services	5	T	1648	
611XXX	Educational services	4	T	1623	
621111	Offices of physicians except mental health	7	T	1654	
621112	Offices of mental health physicians	7	T	1655	
62111X	Offices of physicians	6	T	1653	
6211XX	Offices of physicians	5	T	1652	
6212XX	Offices of dentists	5	T	1656	
6213XX	Offices of other health practitioners	5	T	1658	
62149X	Other outpatient care centers	6	T	1669	
6214XX	Outpatient care centers	5	T	1666	
6215XX	Medical and diagnostic laboratories	5	T	1674	
6216XX	Home health care services	5	T	1678	
62191X	Ambulance services	6	T	1681	
62199X	All other ambulatory health care services	6	T	1682	
6219XX	Other ambulatory health care services	5	T	1680	
621XXX	Ambulatory health care services	4	T	1651	
6221XX	General medical and surgical hospitals	5	T	1686	
6222XX	Psychiatric and substance abuse hospitals	5	T	1688	
6223XX	Other hospitals	5	T	1690	
622XXX	Hospitals	4	T	1685	
6231XX	Nursing care facilities(title changed in 2014)	5	T	1693	
6232XX	Residential mental health facilities(title changed in 2014)	5	T	1695	
623312	Assisted living facilities for the elderly(title changed in 2014)	7	T	1701	
62331X	Community care facilities for the elderly(title changed in 2014)	6	T	1699	
6233XX	Community care facilities for the elderly(title changed in 2014)	5	T	1698	
6239XX	Other residential care facilities	5	T	1702	
623XXX	Nursing and residential care facilities	4	T	1692	
62411X	Child and youth services	6	T	1706	
62412X	Services for the elderly and disabled	6	T	1707	
62419X	Other individual and family services	6	T	1708	
6241XX	Individual and family services	5	T	1705	
62421X	Community food services	6	T	1710	
62422X	Community housing services	6	T	1711	
62423X	Emergency and other relief services	6	T	1714	
6242XX	Emergency and other relief services	5	T	1709	
6243XX	Vocational rehabilitation services	5	T	1715	
6244XX	Child day care services	5	T	1717	
624XXX	Social assistance	4	T	1704	
7111XX	Performing arts companies	5	T	1722	
711212	Racetracks	7	T	1730	
711219	Other spectator sports	7	T	1731	
7113XX	Promoters of performing arts and sports	5	T	1732	
7114XX	Agents and managers for public figures	5	T	1735	
7115XX	Independent artists writers and performers	5	T	1737	
711XXX	Performing arts and spectator sports	4	T	1721	
7121XX	Museums historical sites zoos and parks	5	T	1740	
712XXX	Museums historical sites zoos and parks	4	T	1739	
71311X	Amusement and theme parks	6	T	1747	
71312X	Amusement arcades	6	T	1748	
7131XX	Amusement parks and arcades	5	T	1746	
71321X	Casinos except casino hotels	6	T	1750	
71329X	Other gambling industries	6	T	1751	
7132XX	Gambling industries	5	T	1749	
71391X	Golf courses and country clubs	6	T	1753	
71392X	Skiing facilities	6	T	1754	
71393X	Marinas	6	T	1755	
71394X	Fitness and recreational sports centers	6	T	1756	
71395X	Bowling centers	6	T	1757	
71399X	All other amusement and recreation industries	6	T	1758	
7139XX	Other amusement and recreation industries	5	T	1752	
713XXX	Amusements gambling and recreation	4	T	1745	
72111X	Hotels and motels except casino hotels	6	T	1762	
72112X	Casino hotels	6	T	1763	
72119X	Other traveler accommodation	6	T	1764	
7211XX	Traveler accommodation	5	T	1761	
721211	Rv parks and campgrounds	7	T	1769	
721214	Recreational and vacation camps	7	T	1770	
72121X	Rv parks and recreational camps	6	T	1768	
7212XX	Rv parks and recreational camps	5	T	1767	
7213XX	Rooming and boarding houses	5	T	1771	
721XXX	Accommodation	4	T	1760	
7221XX	Full-service restaurants	5	T	1747	
722211	Limited-Service Restaurants(discontinued in 2014)(code changed in 2014)	1	T	1775	
722212	Cafeterias Grill Buffets and Buffets(discontinued in 2014)(code changed in 2014)	1	T	1776	
722213	Snack and Nonalcoholic Beverage Bars(discontinued in 2014)(code changed in 2014)	1	T	1777	
72221X	Limited-service eating places	6	T	1750	
7222XX	Limited-service eating places	5	T	1749	
7223XX	Special food services	5	T	1778	
7224XX	Drinking places alcoholic beverages	5	T	1782	
722511	Full-service restaurants(code changed in 2014)	7	T	1786	
722513	Limited-service restaurants(code changed in 2014)	7	T	1787	
722514	Cafeterias grill buffets and buffets(code changed in 2014)	7	T	1788	
722515	Snack and nonalcoholic beverage bars(code changed in 2014)	7	T	1789	
72251X	Restaurants	6	T	1785	
7225XX	Restaurants	5	T	1784	
722XXX	Food services and drinking places	4	T	1773	
8111XX	Automotive repair and maintenance	5	T	1793	
8112XX	Electronic equipment repair and maintenance	5	T	1806	
8113XX	Commercial machinery repair and maintenance	5	T	1812	
8114XX	Household goods repair and maintenance	5	T	1814	
811XXX	Repair and maintenance	4	T	1792	
8121XX	Personal care services	5	T	1822	
8122XX	Death care services	5	T	1830	
81231X	Coin-operated laundries and drycleaners	6	T	1834	
81232X	Drycleaning and laundry services	6	T	1835	
812331	Linen supply	7	T	1837	
812332	Industrial launderers	7	T	1838	
81233X	Linen and uniform supply	6	T	1836	
8123XX	Drycleaning and laundry services	5	T	1833	
81291X	Pet care except veterinary services	6	T	1840	
81292X	Photofinishing	6	T	1841	
81293X	Parking lots and garages	6	T	1844	
81299X	All other personal services	6	T	1845	
8129XX	Other personal services	5	T	1839	
812XXX	Personal and laundry services	4	T	1821	
8133XX	Social advocacy organizations	5	T	1854	
8134XX	Civic and social organizations	5	T	1859	
813XXX	Membership associations and organizations	4	T	1846	
92114X	Executive and legislative offices combined	6	T	1877	
9211XX	Executive legislative and general government	5	T	1873	
921XXX	Executive legislative and general government	4	T	1872	
92211X	Courts	6	T	1882	
92212X	Police protection	6	T	1883	
92214X	Correctional institutions	6	T	1885	
92216X	Fire protection	6	T	1887	
9221XX	Justice public order and safety activities	5	T	1881	
922XXX	Justice public order and safety activities	4	T	1880	
92313X	Other human resource programs administration	6	T	1893	
9231XX	Administration of human resource programs	5	T	1890	
923XXX	Administration of human resource programs	4	T	1889	
92411X	Air water and waste program administration	6	T	1897	
9241XX	Administration of environmental programs	5	T	1896	
924XXX	Administration of environmental programs	4	T	1895	
925XXX	Community and housing program administration	4	T	1899	
92612X	Transportation program administration	6	T	1906	
9261XX	Administration of economic programs	5	T	1904	
926XXX	Administration of economic programs	4	T	1903	
GP1AAA	Goods producing	1	T	2	
GP1CON	Construction	2	T	150	
GP1MFG	Manufacturing	2	T	235	
GP1NRM	Natural resources and mining	2	T	3	
GP2AFH	Agriculture forestry fishing and hunting	3	T	4	
GP2CON	Construction	3	T	151	
GP2MFG	Manufacturing	3	T	236	
GP2MIN	Mining quarrying and oil and gas extraction	3	T	103	
SP1AAA	Service providing	1	T	965	
SP1EHS	Educational and health services	2	T	1621	
SP1FIA	Financial activities	2	T	1376	
SP1INF	Information	2	T	1319	
SP1LEH	Leisure and hospitality	2	T	1719	
SP1OTS	Other services except public administration	2	T	1790	
SP1PAD	Public administration	2	T	1870	
SP1PBS	Professional and business services	2	T	1480	
SP1TTU	Trade transportation and utilities	2	T	966	
SP2ADW	Administrative and waste services	3	T	1553	
SP2AER	Arts entertainment and recreation	3	T	1720	
SP2AFS	Accommodation and food services	3	T	1759	
SP2EDS	Educational services	3	T	1622	
SP2FIN	Finance and insurance	3	T	1377	
SP2HSA	Health care and social assistance	3	T	1650	
SP2INF	Information	3	T	1320	
SP2MCE	Management of companies and enterprises	3	T	1546	
SP2OTS	Other services except public administration	3	T	1791	
SP2PAD	Public administration	3	T	1871	
SP2PST	Professional and technical services	3	T	1481	
SP2RET	Retail trade	3	T	1083	
SP2RRL	Real estate and rental and leasing	3	T	1440	
SP2TRW	Transportation and warehousing	3	T	1211	
SP2UTL	Utilities	3	T	967	
SP2WHT	Wholesale trade	3	T	989	
